일자,시가,고가,저가,종가,거래량,거래대금,수정주가구분,수정비율
2022-01-03,23700,23700,22550,23150,3197,74,,
2021-12-30,23350,23700,23100,23100,6201,145,,
2021-12-29,23300,23550,22650,23350,3502,82,4,0.00
2021-12-28,22850,23000,22700,22700,5159,118,,
2021-12-27,22850,22900,22700,22800,2901,66,,
2021-12-24,22900,22900,22550,22800,1569,36,,
2021-12-23,23100,23100,22450,22700,2038,46,,
2021-12-22,22800,23150,22500,22700,1262,29,,
2021-12-21,23300,23300,22600,22650,1419,32,,
2021-12-20,23250,23450,22750,22750,1308,30,,
2021-12-17,23200,23500,22650,23000,2243,52,,
2021-12-16,22950,24100,22700,22950,1982,46,,
2021-12-15,23650,23700,22500,22950,4835,110,,
2021-12-14,23650,23700,22300,23500,2181,51,,
2021-12-13,23850,23850,23300,23450,2163,51,,
2021-12-10,23100,23900,22900,23450,7443,175,,
2021-12-09,23700,23700,22850,23100,1128,26,,
2021-12-08,23500,23750,22850,22950,1135,26,,
2021-12-07,23550,23650,22750,23450,2905,68,,
2021-12-06,22900,23800,22850,23650,5527,129,,
2021-12-03,22850,23100,22550,23100,1813,41,,
2021-12-02,21550,22750,21550,22550,2956,66,,
2021-12-01,21000,22650,20550,22250,10939,237,,
2021-11-30,21900,22000,20650,20650,6949,147,,
2021-11-29,21050,22500,21000,21650,3682,79,,
2021-11-26,22300,22450,21700,22150,3211,71,,
2021-11-25,22100,22350,21950,22100,1204,27,,
2021-11-24,22300,22400,21900,22100,1421,31,,
2021-11-23,22650,22650,22000,22100,2246,50,,
2021-11-22,22700,22700,22250,22400,2784,63,,
2021-11-19,23100,23100,22450,22700,3074,70,,
2021-11-18,22700,23050,22450,22950,729,17,,
2021-11-17,23150,23200,22550,22900,1934,44,,
2021-11-16,23100,23300,22600,22800,7151,164,,
2021-11-15,22700,22950,22350,22900,3466,79,,
2021-11-12,22150,23350,22050,22700,4850,109,,
2021-11-11,22250,22400,21900,22300,1988,44,,
2021-11-10,22900,22900,22050,22250,4858,108,,
2021-11-09,22850,22950,22350,22750,2901,66,,
2021-11-08,23050,23050,22000,22750,8690,193,,
2021-11-05,22900,23150,22450,22800,7597,173,,
2021-11-04,23400,23400,22850,23050,6084,140,,
2021-11-03,23450,23750,23050,23150,6406,148,,
2021-11-02,23350,23800,23100,23200,8632,201,,
2021-11-01,23850,24000,23350,23350,6756,158,,
2021-10-29,24000,24150,23500,23750,4157,98,,
2021-10-28,23800,24400,23250,24000,7215,171,,
2021-10-27,23900,24000,23500,23800,3448,82,,
2021-10-26,23500,24500,23050,23900,10513,249,,
2021-10-25,23300,23450,23000,23300,1985,46,,
2021-10-22,23450,23450,23100,23300,3546,82,,
2021-10-21,23550,23550,23000,23400,2421,56,,
2021-10-20,23900,23900,23200,23300,8657,203,,
2021-10-19,23850,23850,23100,23800,13596,317,,
2021-10-18,23900,23950,23250,23750,5446,128,,
2021-10-15,23850,23950,22000,23950,5344,125,,
2021-10-14,23650,24000,22950,23850,3364,79,,
2021-10-13,23300,23550,22950,23350,1829,43,,
2021-10-12,23150,23850,23000,23100,2422,56,,
2021-10-08,23600,23600,23150,23500,1691,39,,
2021-10-07,23800,23800,22950,23350,3591,83,,
2021-10-06,23000,23650,22450,22950,10284,235,,
2021-10-05,23950,24000,22800,23100,9717,226,,
2021-10-01,24350,24400,23600,23800,5538,132,,
2021-09-30,24100,24550,23900,24400,2269,55,,
2021-09-29,24000,24000,23550,23850,16327,390,,
2021-09-28,25100,25100,24000,24400,10503,256,,
2021-09-27,25200,25200,24700,24950,4294,107,,
2021-09-24,24950,25350,24650,25150,8381,210,,
2021-09-23,24050,25400,23800,24950,8691,216,,
2021-09-17,24200,24300,23950,24000,2029,49,,
2021-09-16,24250,24300,24000,24200,2778,67,,
2021-09-15,24350,24350,23800,24150,4080,98,,
2021-09-14,24400,24400,23950,24200,7178,173,,
2021-09-13,24600,24600,23950,24200,5679,137,,
2021-09-10,24700,24700,24150,24400,2382,58,,
2021-09-09,24450,24800,24300,24500,3726,91,,
2021-09-08,25000,25200,24550,24800,4982,123,,
2021-09-07,24500,24950,24500,24900,7239,179,,
2021-09-06,24950,24950,24200,24750,7721,190,,
2021-09-03,25000,25100,24700,24850,7951,197,,
2021-09-02,25100,25200,24950,25100,2708,68,,
2021-09-01,25300,25350,24950,25200,3601,90,,
2021-08-31,25450,25450,24950,25300,6035,151,,
2021-08-30,25100,25450,24850,25300,3276,82,,
2021-08-27,25250,25450,24950,25050,4173,105,,
2021-08-26,25100,25350,24800,25050,3369,85,,
2021-08-25,24950,25650,24850,25000,6490,163,,
2021-08-24,24950,25000,24200,24800,4091,102,,
2021-08-23,24200,25000,24200,24600,5979,147,,
2021-08-20,25150,25400,23500,24500,19934,487,,
2021-08-19,25950,26050,25000,25050,11679,298,,
2021-08-18,25150,26050,25150,25900,5738,148,,
2021-08-17,25900,26250,25450,25750,9104,235,,
2021-08-13,26400,26650,25800,26250,9661,252,,
2021-08-12,26850,26850,26400,26400,6839,181,,
2021-08-11,27000,27200,26500,26500,5927,159,,
2021-08-10,27050,27300,26650,26750,5284,142,,
2021-08-09,27100,27500,26500,27000,9311,251,,
2021-08-06,26650,27100,26550,26950,7003,188,,
2021-08-05,26950,26950,26350,26650,9806,260,,
2021-08-04,26950,26950,26250,26750,5880,156,,
2021-08-03,26700,26900,26300,26600,7463,198,,
2021-08-02,27300,27300,26600,26700,8289,222,,
2021-07-30,27450,27500,26600,27000,9246,249,,
2021-07-29,27700,28000,27250,27450,10148,279,,
2021-07-28,28150,28150,27450,27550,8345,231,,
2021-07-27,28200,28750,27800,27950,9100,257,,
2021-07-26,27700,28550,27700,28200,34921,985,,
2021-07-23,27700,27950,27450,27700,9884,273,,
2021-07-22,28000,28350,27500,27700,17411,482,,
2021-07-21,28250,28900,27800,27900,18962,533,,
2021-07-20,28250,28600,27500,28050,28911,811,,
2021-07-19,30250,30250,28600,29000,35381,1031,,
2021-07-16,29200,29750,29000,29400,22162,648,,
2021-07-15,29700,30250,29050,29500,24318,724,,
2021-07-14,29650,30300,29050,29700,34250,1019,,
2021-07-13,28100,29700,27750,29650,68129,1975,,
2021-07-12,26850,27850,26550,27700,20508,561,,
2021-07-09,27350,27350,26350,26450,23196,618,,
2021-07-08,28300,28850,27300,27450,29647,829,,
2021-07-07,28050,28300,27800,28250,9305,261,,
2021-07-06,27400,28300,27400,28300,26931,754,,
2021-07-05,27550,27750,27350,27400,13061,359,,
2021-07-02,27400,27700,27250,27400,15644,429,,
2021-07-01,27600,27650,27200,27400,12355,337,,
2021-06-30,27700,27850,27300,27400,8051,221,,
2021-06-29,27700,27800,27300,27450,14703,403,,
2021-06-28,28100,28100,27350,27700,17362,480,,
2021-06-25,28800,28800,27900,28000,20951,590,,
2021-06-24,28850,28900,28100,28500,14247,404,,
2021-06-23,28800,29450,28400,28700,45893,1329,,
2021-06-22,29350,29350,28400,28850,17650,508,,
2021-06-21,29500,30000,28850,28950,30350,894,,
2021-06-18,28500,29500,28450,29250,39750,1158,,
2021-06-17,28550,28800,28050,28600,14557,415,,
2021-06-16,28550,28800,28250,28750,17220,490,,
2021-06-15,28050,28850,27950,28400,44001,1251,,
2021-06-14,27900,27900,27600,27750,12557,348,,
2021-06-11,28200,28200,27650,27900,11364,316,,
2021-06-10,27950,28000,27650,27900,7939,221,,
2021-06-09,27650,28150,27500,27700,17882,497,,
2021-06-08,28050,28100,27550,27750,17852,495,,
2021-06-07,28200,28300,27600,28100,19113,535,,
2021-06-04,28050,28450,27600,28000,24573,687,,
2021-06-03,27850,28450,27500,28000,30052,846,,
2021-06-02,28100,28100,27500,27600,15006,416,,
2021-06-01,28200,28700,27600,27850,24486,685,,
2021-05-31,28250,28450,27550,27800,13487,375,,
2021-05-28,28100,28700,27750,27950,23152,648,,
2021-05-27,26850,29400,26450,28550,113445,3221,,
2021-05-26,26800,27400,26500,26650,14085,380,,
2021-05-25,26050,26900,25800,26750,21501,565,,
2021-05-24,26600,26600,25600,25600,26301,682,,
2021-05-21,27250,27700,26550,26600,16232,436,,
2021-05-20,27450,27450,26100,27200,18623,503,,
2021-05-18,28000,28400,27500,27500,27014,752,,
2021-05-17,28200,28200,27100,27250,30076,825,,
2021-05-14,27900,28150,27550,27950,25166,701,,
2021-05-13,27300,27800,26850,27450,40708,1110,,
2021-05-12,28850,29800,27350,27900,66380,1876,,
2021-05-11,29800,30100,28500,28950,60886,1761,,
2021-05-10,29950,32800,29700,30200,170666,5296,,
2021-05-07,29350,33350,28900,30400,394061,12349,,
2021-05-06,27800,28950,27100,28900,71371,2014,,
2021-05-04,28850,29000,27100,27550,79055,2200,,
2021-05-03,29700,31000,28050,28700,155431,4554,,
2021-04-30,26650,33750,25900,29200,614842,18646,,
2021-04-29,26400,26800,25300,26650,62395,1615,,
2021-04-28,26900,29100,26000,26200,230438,6319,,
2021-04-27,25400,29700,25100,26500,430368,11882,,
2021-04-26,25100,25650,25100,25300,10499,265,,
2021-04-23,25300,25400,24550,25400,14058,355,,
2021-04-22,25300,25600,24650,25250,19212,483,,
2021-04-21,25800,25900,24950,25300,29145,737,,
2021-04-20,25600,26050,25300,25700,30420,783,,
2021-04-19,25500,25750,25300,25650,34118,872,,
2021-04-16,25350,25700,24950,25400,22026,556,,
2021-04-15,25500,25700,25050,25400,19598,496,,
2021-04-14,24950,25550,24500,25500,35290,889,,
2021-04-13,24750,25250,24400,24700,26251,648,,
2021-04-12,23800,25200,23750,24800,42460,1048,,
2021-04-09,24100,24200,23150,23900,22942,540,,
2021-04-08,24000,24700,23450,24000,67678,1628,,
2021-04-07,22250,23500,22000,23100,34541,798,,
2021-04-06,22300,22300,21850,22250,8541,188,,
2021-04-05,22500,22500,21800,22300,13917,307,,
2021-04-02,22000,22600,21800,22350,16546,366,,
2021-04-01,22900,22900,21900,21900,15390,340,,
2021-03-31,21950,22900,21850,22700,22570,506,,
2021-03-30,21250,22300,21200,22100,20749,453,,
2021-03-29,21450,21450,21150,21250,9000,192,,
2021-03-26,21700,21700,21250,21300,6458,138,,
2021-03-25,21500,21500,21200,21250,12734,271,,
2021-03-24,21600,21650,21300,21500,8559,183,,
2021-03-23,22000,22150,21200,21600,12034,260,,
2021-03-22,22150,22150,21800,22000,5173,113,,
2021-03-19,21650,22200,21650,21850,7645,168,,
2021-03-18,22000,22050,21750,21850,6305,138,,
2021-03-17,22200,22200,21600,21900,9487,206,,
2021-03-16,22000,22350,21850,22200,4947,109,,
2021-03-15,21650,22400,21400,22000,16190,355,,
2021-03-12,21250,21750,21250,21650,7803,168,,
2021-03-11,21100,21500,21000,21400,10236,217,,
2021-03-10,21200,21400,20850,21100,13808,291,,
2021-03-09,21550,21550,20800,21250,15468,326,,
2021-03-08,22000,22200,21600,21600,12063,263,,
2021-03-05,22000,22200,21750,22000,8338,182,,
2021-03-04,21900,22300,21650,22300,10073,221,,
2021-03-03,21800,22200,21700,22000,6293,138,,
2021-03-02,22150,22350,21650,21900,10614,233,,
2021-02-26,22250,22450,21800,22150,15577,343,,
2021-02-25,22350,22750,22150,22600,10633,238,,
2021-02-24,23050,23050,22150,22150,22259,501,,
2021-02-23,23300,23350,22800,23000,13917,320,,
2021-02-22,23600,23950,23150,23200,12459,291,,
2021-02-19,23700,24000,23450,23600,11833,280,,
2021-02-18,23800,24200,23700,23750,11998,286,,
2021-02-17,24000,24200,23550,24150,8870,212,,
2021-02-16,24400,24500,24000,24200,15097,363,,
2021-02-15,24850,24850,24150,24400,8648,210,,
2021-02-10,24550,24950,24250,24750,6814,167,,
2021-02-09,24450,25250,24350,24800,8575,211,,
2021-02-08,24950,25200,24350,24650,10795,266,,
2021-02-05,25550,25750,24600,24950,21817,544,,
2021-02-04,25600,25900,25100,25500,33904,862,,
2021-02-03,24900,25750,24000,25700,54303,1371,,
2021-02-02,23050,26300,22800,24900,99295,2477,,
2021-02-01,22400,23000,22150,22650,16997,384,,
2021-01-29,23850,23950,22400,22500,28508,654,,
2021-01-28,24450,24450,23600,23800,30830,737,,
2021-01-27,24750,24950,24400,24450,22573,556,,
2021-01-26,25050,25250,24800,24900,21110,525,,
2021-01-25,25100,25350,24900,25000,20526,514,,
2021-01-22,25400,25400,25000,25100,21489,540,,
2021-01-21,25250,25550,25100,25300,23790,601,,
2021-01-20,25500,25600,25100,25300,26877,680,,
2021-01-19,25400,25900,25250,25600,15898,405,,
2021-01-18,25850,25900,25200,25400,18946,483,,
2021-01-15,25700,26200,25400,25850,24403,627,,
2021-01-14,25400,25700,25300,25500,18225,464,,
2021-01-13,25500,25600,25000,25350,18510,468,,
2021-01-12,25350,25550,24900,25300,20208,509,,
2021-01-11,25850,26250,24850,25300,57434,1461,,
2021-01-08,25800,26000,25200,25800,33369,855,,
2021-01-07,25700,26350,25550,25800,30838,800,,
2021-01-06,26500,26500,25450,25700,37033,954,,
2021-01-05,26600,27000,26150,26200,31473,831,,
2021-01-04,27250,27250,26550,26750,35872,960,,
2020-12-30,26100,27350,25700,27250,62736,1686,,
2020-12-29,25450,26100,25200,26100,17400,450,4,0.00
2020-12-28,25800,26200,25400,25750,17211,444,,
2020-12-24,25900,26050,25500,25750,15932,411,,
2020-12-23,25900,26400,25250,25750,26856,689,,
2020-12-22,26150,26750,25500,25800,28157,733,,
2020-12-21,26400,26900,25650,26600,29721,781,,
2020-12-18,25250,26700,24950,26450,68488,1785,,
2020-12-17,25350,25550,24800,25200,26000,653,,
2020-12-16,25900,26050,25350,25400,19775,506,,
2020-12-15,25650,26000,25400,25850,13067,336,,
2020-12-14,26050,26050,25400,25900,19181,490,,
2020-12-11,25500,26050,25350,25900,21710,558,,
2020-12-10,24800,25650,24500,25500,29539,746,,
2020-12-09,24850,25300,24550,24850,16928,421,,
2020-12-08,24700,25650,24450,24800,27227,675,,
2020-12-07,25500,25550,24700,24900,32483,815,,
2020-12-04,26150,26150,25500,25750,22151,571,,
2020-12-03,26100,26400,25850,25900,29168,758,,
2020-12-02,27000,27050,26200,26400,24042,636,,
2020-12-01,26450,27300,25900,26900,44437,1186,,
2020-11-30,26700,26700,26000,26400,26512,696,,
2020-11-27,27150,27150,26200,26700,39966,1060,,
2020-11-26,26900,28650,26650,27100,111785,3061,,
2020-11-25,26100,26450,25450,26150,41919,1090,,
2020-11-24,26450,26450,25650,25950,31760,823,,
2020-11-23,25850,26700,25850,26100,34511,904,,
2020-11-20,26350,26750,26000,26100,25331,663,,
2020-11-19,26850,27300,26150,26500,34016,902,,
2020-11-18,27250,27300,26600,26950,33884,911,,
2020-11-17,26000,28800,25950,27200,76604,2095,,
2020-11-16,27000,27000,26150,26250,31265,826,,
2020-11-13,27300,27800,26650,26750,31266,844,,
2020-11-12,27500,28250,27150,27300,35204,972,,
2020-11-11,27900,28150,27150,27350,34459,946,,
2020-11-10,27050,28500,26600,27800,85574,2373,,
2020-11-09,25800,28800,25800,27400,177347,4892,,
2020-11-06,26050,26100,25400,25650,24525,629,,
2020-11-05,25250,26500,25200,25700,47388,1224,,
2020-11-04,24900,26250,24700,25250,77755,1980,,
2020-11-03,25700,25750,24800,24850,73326,1842,,
2020-11-02,26000,26150,25200,25350,35197,900,,
2020-10-30,26150,27250,25750,25850,42508,1124,,
2020-10-29,25750,26700,25700,26250,33551,875,,
2020-10-28,27000,27300,26600,26750,40855,1097,,
2020-10-27,26350,28350,26100,26700,74178,2022,,
2020-10-26,29150,29200,26750,26900,63753,1757,,
2020-10-23,30300,30550,29150,29150,52268,1545,,
2020-10-22,30050,30950,29400,30100,57802,1750,,
2020-10-21,29950,31150,29350,30200,44544,1339,,
2020-10-20,29300,30500,28950,29700,58022,1724,,
2020-10-19,29350,31600,28350,29650,108317,3248,,
2020-10-16,29700,31450,27650,28650,133464,3932,,
2020-10-15,32900,33000,30200,30200,182621,5741,,
2020-10-14,30500,36950,30100,33250,678497,23037,,
2020-10-13,30050,32800,28900,30450,346565,10738,,
2020-10-12,31750,31800,29600,29950,148506,4495,,
2020-10-08,33750,33950,31750,31750,119881,3886,,
2020-10-07,33750,33850,33350,33500,56396,1890,,
2020-10-06,34700,35600,33800,33950,111685,3858,,
2020-10-05,35000,35450,34000,34500,107052,3704,,
2020-09-29,36350,36800,33700,35800,182542,6429,,
2020-09-28,37500,38850,35650,35700,117575,4304,,
2020-09-25,38000,44850,35650,36050,725075,29454,,
2020-09-24,37000,41450,36100,37150,570786,22090,,
2020-09-23,45000,47000,34250,39450,1705999,68395,,
2020-09-22,65000,69500,45500,45500,708165,37426,,
